date,channel,device,sessions,users,pageviews,bounce_rate,avg_session_duration,conversions,revenue,marketing_cost
2026-10-23,Direct,Desktop,283,246,848,0.354,212.0,10.0,8592.63,0.0
2026-12-27,Social Media,Mobile,365,305,943,0.618,153.0,8.0,5022.21,1232.56
2026-05-02,Social Media,Tablet,183,154,582,0.568,171.0,0.0,0.0,568.66
2026-06-11,Referral,Desktop,182,142,503,0.435,208.0,10.0,7984.57,353.55
2026-03-05,Organic Search,Desktop,596,541,1880,0.333,157.0,22.0,18830.3,0.0
2026-02-20,Social Media,Tablet,142,127,461,0.495,167.0,1.0,592.74,510.81
2026-08-28,Direct,Mobile,429,356,1148,0.33,73.0,11.0,10730.81,0.0
2026-03-14,Social Media,Mobile,290,227,921,0.534,118.0,2.0,1099.02,1023.45
2026-12-07,Social Media,Tablet,96,79,223,0.469,151.0,0.0,0.0,352.06
2026-04-01,Social Media,Mobile,479,383,1197,0.558,105.0,6.0,2623.17,1407.77
2026-03-26,Email,Mobile,293,242,961,0.369,141.0,18.0,19420.74,342.57
2026-02-16,Social Media,Mobile,441,399,1244,0.558,140.0,7.0,2800.05,1505.57
2026-01-20,Referral,Mobile,190,172,499,0.433,152.0,2.0,1666.36,348.96
2026-01-08,Direct,Desktop,309,258,887,0.35,204.0,15.0,13715.92,0.0
2026-01-17,Email,Tablet,23,18,72,0.374,141.0,2.0,1940.89,29.19
2026-03-28,Social Media,Tablet,156,131,495,0.525,204.0,4.0,3242.16,519.0
2026-02-25,Direct,Mobile,319,275,1073,0.414,144.0,10.0,10328.62,0.0
2026-01-22,Paid Search,Mobile,493,425,1501,0.431,133.0,10.0,8386.82,3941.32
2026-08-14,Paid Search,Tablet,274,227,872,0.439,153.0,8.0,5526.43,2335.47
2026-07-07,Paid Search,Mobile,544,462,1899,0.423,90.0,13.0,10251.64,4945.18
2026-02-12,Paid Search,Tablet,154,132,422,0.388,165.0,9.0,7558.77,1266.67
2026-09-22,Paid Search,Desktop,426,342,985,0.476,175.0,10.0,5708.48,3791.33
2026-07-17,Social Media,Desktop,425,355,966,0.588,222.0,5.0,2800.68,1163.5
2026-08-20,Referral,Mobile,208,184,541,0.475,111.0,7.0,5617.12,386.86
2026-09-30,Direct,Desktop,239,205,507,0.341,178.0,18.0,15379.35,0.0
2026-10-22,Email,Mobile,356,323,1139,0.315,81.0,17.0,12574.72,414.81
2026-09-08,Organic Search,Tablet,199,162,675,0.365,152.0,5.0,4947.44,0.0
2026-03-19,Referral,Mobile,265,208,714,0.489,113.0,6.0,4336.11,426.44
2026-07-14,Organic Search,Desktop,641,582,2202,0.409,173.0,17.0,14143.27,0.0
2026-11-09,Referral,Desktop,228,203,756,0.383,171.0,7.0,4410.89,437.77
2026-06-01,Paid Search,Desktop,518,408,1259,0.453,254.0,9.0,8098.23,4957.14
2026-04-18,Social Media,Desktop,291,241,625,0.497,144.0,1.0,697.93,831.71
2026-08-02,Direct,Desktop,256,201,602,0.362,161.0,7.0,7092.97,0.0
2026-11-26,Direct,Desktop,318,248,1046,0.304,200.0,17.0,16472.64,0.0
2026-11-17,Paid Search,Desktop,384,327,836,0.463,201.0,10.0,7220.34,3641.1
2026-12-06,Social Media,Mobile,282,254,947,0.599,107.0,5.0,3601.23,987.97
2026-06-19,Direct,Mobile,418,350,1183,0.359,109.0,22.0,22544.4,0.0
2026-11-08,Paid Search,Tablet,161,143,523,0.381,146.0,4.0,3455.86,1359.53
2026-07-09,Paid Search,Desktop,621,536,1565,0.458,184.0,18.0,16666.51,5788.95
2026-08-30,Referral,Mobile,134,109,286,0.454,156.0,1.0,756.96,249.27
2026-05-30,Paid Search,Desktop,443,384,1183,0.411,199.0,18.0,16787.64,4181.21
2026-07-04,Email,Tablet,86,74,265,0.396,121.0,5.0,4346.76,104.8
2026-01-04,Paid Search,Mobile,393,322,1060,0.493,124.0,9.0,6359.97,3057.52
2026-01-05,Paid Search,Mobile,451,380,1569,0.49,80.0,11.0,8054.71,3356.02
2026-02-14,Paid Search,Mobile,359,302,1117,0.484,149.0,7.0,6629.38,3248.44
2026-05-15,Paid Search,Mobile,539,456,1560,0.527,163.0,8.0,5800.74,4126.91
2026-07-31,Social Media,Mobile,448,383,1051,0.58,109.0,3.0,1417.1,1419.13
2026-10-09,Organic Search,Desktop,489,439,1650,0.354,192.0,16.0,12281.84,0.0
2026-02-13,Email,Tablet,139,118,428,0.305,134.0,13.0,13252.05,156.01
2026-11-20,Referral,Mobile,132,114,454,0.413,110.0,1.0,698.73,210.29
2026-12-22,Social Media,Mobile,405,363,926,0.602,121.0,8.0,6828.27,1377.76
2026-06-25,Social Media,Tablet,163,135,464,0.538,168.0,5.0,2686.39,567.18
2026-06-22,Email,Mobile,256,208,612,0.37,139.0,16.0,15730.56,336.84
2026-08-13,Email,Tablet,151,131,476,0.297,148.0,8.0,9375.01,191.62
2026-05-04,Paid Search,Desktop,522,423,1739,0.419,185.0,11.0,9521.88,5089.91
2026-07-06,Direct,Desktop,403,318,1344,0.373,187.0,16.0,16854.1,0.0
2026-10-18,Email,Tablet,76,67,229,0.415,141.0,6.0,4673.99,87.52
2026-11-25,Referral,Mobile,208,184,463,0.406,142.0,4.0,3283.29,369.72
2026-07-04,Organic Search,Desktop,495,400,1398,0.413,194.0,12.0,9124.84,0.0
2026-09-06,Direct,Tablet,203,161,599,0.338,141.0,9.0,8151.43,0.0
2026-10-09,Organic Search,Tablet,155,126,432,0.369,167.0,5.0,4124.63,0.0
2026-02-20,Email,Mobile,333,278,862,0.372,126.0,22.0,18447.07,353.93
2026-05-01,Direct,Desktop,312,283,1029,0.33,214.0,10.0,11000.26,0.0
2026-04-13,Direct,Tablet,110,99,345,0.312,165.0,7.0,5842.86,0.0
2026-05-09,Paid Search,Tablet,90,76,194,0.42,120.0,3.0,2032.77,762.06
2026-12-08,Email,Mobile,192,152,601,0.309,114.0,7.0,6482.5,233.37
2026-03-11,Referral,Desktop,111,97,274,0.396,131.0,3.0,2630.77,172.78
2026-05-19,Email,Tablet,90,75,231,0.323,145.0,5.0,4929.1,114.67
2026-10-02,Email,Tablet,71,63,152,0.397,157.0,5.0,3970.5,88.27
2026-08-22,Organic Search,Tablet,218,182,754,0.324,133.0,9.0,7966.36,0.0
2026-03-07,Social Media,Tablet,146,118,451,0.499,204.0,6.0,4323.89,470.55
2026-10-02,Paid Search,Desktop,375,300,946,0.381,173.0,8.0,4238.75,3626.72
2026-10-26,Organic Search,Desktop,566,456,1625,0.383,146.0,15.0,9672.86,0.0
2026-01-25,Email,Mobile,259,228,685,0.416,120.0,10.0,9745.88,294.77
2026-03-19,Direct,Mobile,366,326,845,0.355,135.0,8.0,7071.4,0.0
2026-08-06,Paid Search,Desktop,493,401,1269,0.469,153.0,11.0,8207.12,3614.97
2026-07-20,Social Media,Desktop,452,377,1476,0.452,179.0,5.0,3021.32,1332.81
2026-08-01,Social Media,Tablet,160,136,441,0.607,215.0,2.0,1208.03,533.44
2026-11-17,Paid Search,Mobile,445,393,1040,0.509,137.0,16.0,13850.16,4144.35
2026-12-14,Referral,Mobile,288,226,649,0.411,142.0,10.0,8979.82,455.88
2026-02-28,Email,Mobile,243,195,512,0.288,162.0,10.0,9168.66,313.11
2026-09-13,Paid Search,Desktop,371,334,1025,0.404,203.0,21.0,17361.28,3569.07
2026-10-07,Paid Search,Desktop,503,456,1176,0.429,181.0,19.0,13999.3,3767.23
2026-07-23,Organic Search,Mobile,779,654,2675,0.437,154.0,30.0,25014.07,0.0
2026-03-20,Email,Tablet,65,58,169,0.286,121.0,2.0,1751.81,87.32
2026-05-12,Direct,Tablet,187,168,518,0.353,187.0,9.0,10640.02,0.0
2026-09-15,Paid Search,Tablet,231,205,662,0.432,171.0,6.0,4769.11,1767.51
2026-07-18,Email,Tablet,103,83,319,0.383,165.0,2.0,1707.15,115.45
2026-07-12,Referral,Tablet,99,83,245,0.465,80.0,1.0,803.0,184.49
2026-08-19,Direct,Tablet,116,98,370,0.33,118.0,6.0,6517.38,0.0
2026-08-25,Organic Search,Tablet,164,137,463,0.331,119.0,2.0,1898.4,0.0
2026-09-13,Paid Search,Mobile,435,392,1215,0.482,151.0,12.0,10850.35,3682.9
2026-03-25,Social Media,Tablet,161,136,497,0.601,171.0,4.0,1984.31,589.5
2026-10-25,Organic Search,Desktop,443,360,1118,0.342,143.0,14.0,14895.15,0.0
2026-10-19,Direct,Tablet,112,95,355,0.376,124.0,1.0,887.94,0.0
2026-12-08,Referral,Mobile,182,148,465,0.431,156.0,7.0,5767.51,337.96
2026-04-22,Direct,Mobile,391,312,1333,0.358,154.0,23.0,23554.39,0.0
2026-10-04,Organic Search,Mobile,518,428,1124,0.419,117.0,11.0,7761.42,0.0
2026-09-05,Organic Search,Mobile,527,412,1438,0.398,149.0,14.0,14013.27,0.0
2026-12-17,Paid Search,Mobile,400,363,1099,0.415,105.0,6.0,4299.01,2990.45
2026-11-22,Social Media,Mobile,395,310,912,0.591,119.0,6.0,3601.51,1321.59
2026-10-21,Direct,Tablet,89,72,216,0.428,163.0,5.0,5124.46,0.0
2026-10-03,Paid Search,Mobile,455,391,1265,0.49,126.0,11.0,7708.34,3431.48
2026-08-18,Paid Search,Desktop,448,380,967,0.451,161.0,8.0,5818.16,3606.96
2026-01-01,Social Media,Desktop,368,293,875,0.523,192.0,8.0,4034.28,1276.78
2026-06-15,Email,Mobile,352,299,843,0.457,110.0,11.0,11261.81,361.08
2026-05-19,Paid Search,Desktop,536,465,1693,0.507,217.0,17.0,13976.67,4010.32
2026-02-07,Direct,Desktop,226,195,549,0.328,230.0,8.0,9265.52,0.0
2026-04-18,Referral,Tablet,20,17,67,0.504,162.0,0.0,0.0,38.09
2026-10-20,Referral,Desktop,165,130,371,0.421,147.0,5.0,4110.23,296.09
2026-12-02,Direct,Desktop,287,252,755,0.28,164.0,9.0,9901.51,0.0
2026-08-10,Email,Tablet,132,106,328,0.281,147.0,3.0,2910.51,167.38
2026-10-26,Paid Search,Mobile,530,457,1769,0.436,140.0,15.0,12445.45,4434.77
2026-08-27,Referral,Desktop,184,153,638,0.461,168.0,5.0,4869.43,325.45
2026-05-25,Referral,Desktop,130,109,435,0.431,172.0,3.0,2698.15,210.82
2026-12-14,Paid Search,Tablet,160,139,476,0.473,125.0,3.0,2138.5,1454.86
2026-08-28,Paid Search,Mobile,603,527,1520,0.511,161.0,11.0,6315.72,4688.82
2026-12-02,Social Media,Tablet,160,144,446,0.518,130.0,1.0,612.96,457.76
2026-07-15,Email,Desktop,336,272,766,0.302,145.0,16.0,15587.6,372.38
2026-03-01,Organic Search,Tablet,160,128,488,0.421,160.0,4.0,3250.4,0.0
2026-06-10,Direct,Tablet,74,62,229,0.353,148.0,1.0,945.5,0.0
2026-08-19,Referral,Desktop,221,187,552,0.416,195.0,9.0,7448.93,449.97
2026-10-02,Social Media,Mobile,433,353,1025,0.541,130.0,9.0,7166.8,1307.09
2026-05-05,Email,Mobile,292,259,967,0.299,130.0,8.0,7893.79,349.88
2026-03-23,Referral,Mobile,226,200,724,0.41,131.0,6.0,4681.17,424.27
2026-11-14,Email,Tablet,55,49,165,0.348,159.0,2.0,2242.6,73.11
2026-04-15,Referral,Tablet,46,38,143,0.453,192.0,1.0,795.61,75.06
2026-02-28,Email,Desktop,223,179,759,0.262,241.0,8.0,8666.16,236.47
2026-04-23,Paid Search,Tablet,198,174,510,0.436,143.0,4.0,2735.55,1877.69
2026-10-14,Email,Tablet,90,71,213,0.337,144.0,5.0,4793.59,119.91
2026-11-01,Paid Search,Desktop,318,267,1018,0.426,185.0,9.0,6440.77,2391.3
2026-05-28,Direct,Desktop,348,314,988,0.354,180.0,16.0,16447.18,0.0
2026-05-18,Organic Search,Mobile,849,767,2049,0.433,113.0,13.0,11622.96,0.0
2026-07-04,Social Media,Desktop,283,249,832,0.521,209.0,9.0,4005.12,951.69
2026-03-04,Direct,Tablet,61,50,172,0.395,189.0,5.0,5775.99,0.0
2026-03-23,Paid Search,Desktop,500,411,1599,0.427,196.0,13.0,8558.14,3844.17
2026-12-14,Organic Search,Desktop,513,435,1746,0.358,142.0,17.0,17105.95,0.0
2026-11-27,Organic Search,Tablet,170,133,456,0.327,149.0,6.0,4378.2,0.0
2026-08-09,Social Media,Tablet,134,117,459,0.498,155.0,1.0,645.9,380.59
2026-08-06,Organic Search,Tablet,151,119,359,0.44,160.0,5.0,4477.64,0.0
2026-06-14,Referral,Mobile,170,150,588,0.396,82.0,2.0,1597.45,351.09
2026-01-13,Social Media,Desktop,383,326,1137,0.611,159.0,5.0,2661.9,1289.85
2026-12-05,Organic Search,Mobile,435,355,974,0.407,124.0,16.0,14524.38,0.0
2026-01-03,Direct,Desktop,138,118,422,0.354,217.0,8.0,6838.68,0.0
2026-02-01,Referral,Desktop,146,114,362,0.356,202.0,2.0,1574.47,259.94
2026-03-10,Direct,Desktop,261,209,664,0.277,181.0,6.0,6043.38,0.0
2026-10-05,Organic Search,Mobile,699,602,1806,0.425,140.0,27.0,24415.3,0.0
2026-06-18,Email,Desktop,304,259,805,0.226,197.0,18.0,17895.38,364.81
2026-12-20,Direct,Desktop,223,188,480,0.339,169.0,10.0,8615.02,0.0
2026-12-12,Paid Search,Mobile,322,279,807,0.499,119.0,10.0,8614.48,2832.74
2026-05-07,Direct,Tablet,133,118,374,0.345,183.0,9.0,9557.61,0.0
2026-09-04,Social Media,Desktop,391,322,1055,0.526,180.0,5.0,2365.99,1251.7
2026-01-15,Referral,Desktop,176,147,586,0.404,190.0,4.0,3262.06,317.04
2026-03-03,Social Media,Desktop,407,321,1290,0.51,163.0,4.0,3195.88,1282.33
2026-05-09,Organic Search,Mobile,546,484,1198,0.36,116.0,17.0,17858.96,0.0
2026-10-14,Email,Mobile,308,246,665,0.363,82.0,15.0,14709.36,416.55
2026-04-18,Email,Desktop,219,189,515,0.296,214.0,20.0,14901.88,249.64
2026-01-22,Social Media,Tablet,133,118,289,0.508,150.0,1.0,693.53,488.93
2026-04-05,Email,Desktop,254,218,768,0.311,213.0,13.0,13149.59,295.22
2026-04-01,Social Media,Tablet,231,185,759,0.536,148.0,2.0,1300.93,706.72
2026-08-24,Referral,Mobile,208,170,645,0.463,163.0,5.0,3927.09,329.1
2026-05-31,Direct,Tablet,20,16,68,0.47,144.0,1.0,928.65,0.0
2026-07-19,Social Media,Mobile,432,373,1264,0.622,108.0,10.0,4514.19,1333.05
2026-12-29,Referral,Mobile,150,124,341,0.453,149.0,5.0,3354.94,282.35
2026-11-15,Direct,Mobile,363,310,1181,0.388,145.0,17.0,16196.5,0.0
2026-03-28,Referral,Desktop,158,131,529,0.406,194.0,3.0,2176.83,253.13
2026-06-03,Social Media,Desktop,452,371,1298,0.527,206.0,8.0,6373.77,1372.79
2026-06-27,Paid Search,Desktop,433,339,1368,0.416,203.0,16.0,9310.43,3206.78
2026-09-22,Referral,Desktop,165,133,452,0.426,162.0,5.0,4252.43,277.49
2026-01-12,Email,Tablet,112,97,317,0.247,159.0,10.0,9951.8,151.25
2026-02-20,Email,Desktop,207,169,678,0.282,216.0,12.0,10814.23,217.04
2026-03-13,Email,Tablet,71,58,247,0.264,175.0,1.0,678.64,74.56
2026-10-03,Organic Search,Mobile,453,376,1548,0.398,136.0,13.0,10748.33,0.0
2026-04-14,Direct,Desktop,298,240,889,0.341,131.0,7.0,6101.65,0.0
2026-04-13,Social Media,Desktop,430,371,1295,0.598,175.0,9.0,5940.24,1337.64
2026-05-19,Direct,Mobile,350,308,1209,0.341,169.0,14.0,14944.34,0.0
2026-10-26,Social Media,Mobile,483,386,1535,0.544,150.0,5.0,3060.72,1468.88
2026-01-06,Direct,Tablet,85,73,196,0.304,137.0,2.0,1727.58,0.0
2026-02-23,Paid Search,Mobile,509,445,1337,0.523,148.0,8.0,4890.7,3791.96
2026-04-10,Email,Tablet,145,131,435,0.304,141.0,8.0,7090.83,152.54
2026-04-27,Organic Search,Desktop,567,511,1535,0.387,187.0,20.0,14113.59,0.0
2026-05-31,Organic Search,Tablet,217,188,497,0.289,148.0,6.0,6106.77,0.0
2026-01-19,Social Media,Mobile,358,318,828,0.538,121.0,7.0,5576.34,1204.51
2026-08-11,Organic Search,Mobile,681,550,1603,0.388,141.0,19.0,16851.32,0.0
2026-11-04,Referral,Mobile,179,159,546,0.492,118.0,7.0,5313.01,307.72
2026-10-19,Referral,Tablet,75,65,169,0.368,145.0,2.0,1343.31,117.97
2026-05-17,Email,Tablet,118,96,300,0.306,120.0,4.0,3729.88,162.47
2026-04-09,Email,Mobile,326,273,757,0.359,149.0,16.0,14545.24,423.64
2026-09-13,Direct,Tablet,37,31,90,0.423,140.0,1.0,1102.31,0.0
2026-08-12,Referral,Mobile,191,167,660,0.504,105.0,5.0,4054.82,392.15
2026-08-26,Social Media,Mobile,429,351,1498,0.535,127.0,8.0,5397.13,1285.57
2026-08-04,Organic Search,Tablet,261,231,670,0.417,148.0,9.0,7117.1,0.0
2026-10-23,Direct,Tablet,92,73,238,0.373,155.0,3.0,2379.71,0.0
2026-07-11,Referral,Mobile,210,168,491,0.444,134.0,3.0,2043.69,349.37
2026-09-06,Referral,Mobile,167,150,556,0.409,83.0,2.0,1526.63,310.72
2026-06-10,Referral,Tablet,72,56,186,0.39,121.0,1.0,729.26,148.32
2026-10-03,Referral,Mobile,152,133,517,0.48,105.0,4.0,2729.55,276.35
2026-04-06,Organic Search,Desktop,598,495,1679,0.383,153.0,22.0,19706.95,0.0
2026-10-06,Paid Search,Desktop,454,354,1361,0.417,198.0,15.0,15669.25,4128.63
2026-05-18,Direct,Desktop,322,278,1046,0.304,219.0,8.0,7612.06,0.0
2026-09-17,Paid Search,Tablet,133,113,381,0.487,173.0,6.0,4380.57,1242.55
2026-03-17,Referral,Mobile,201,181,445,0.417,113.0,3.0,2202.38,331.61
2026-01-10,Email,Tablet,89,80,198,0.36,173.0,7.0,7020.38,117.76
2026-02-17,Direct,Desktop,220,197,571,0.325,203.0,9.0,9140.12,0.0
2026-09-25,Email,Tablet,63,54,135,0.276,127.0,4.0,3066.47,75.66
2026-09-26,Paid Search,Mobile,430,380,1256,0.522,42.0,13.0,12021.36,3591.31
2026-07-04,Email,Desktop,198,179,502,0.354,167.0,7.0,7369.62,268.29
2026-07-13,Email,Mobile,450,374,953,0.328,95.0,23.0,21734.13,599.33
2026-11-14,Direct,Desktop,337,281,985,0.311,194.0,14.0,14956.96,0.0
2026-08-16,Email,Mobile,263,210,646,0.378,103.0,26.0,26170.02,276.25
2026-04-19,Social Media,Tablet,144,125,416,0.507,179.0,3.0,1652.07,505.78
2026-07-03,Referral,Tablet,100,85,247,0.418,150.0,2.0,1540.69,168.17
2026-11-12,Paid Search,Mobile,576,474,1625,0.529,145.0,16.0,14772.24,4538.68
2026-10-31,Social Media,Tablet,20,15,61,0.502,148.0,1.0,645.14,71.18
2026-04-24,Organic Search,Tablet,298,250,935,0.413,138.0,12.0,11167.22,0.0
2026-10-13,Email,Desktop,235,183,572,0.327,201.0,10.0,9477.83,266.48
2026-11-23,Organic Search,Desktop,596,494,1920,0.454,235.0,16.0,12941.61,0.0
2026-10-28,Referral,Mobile,184,167,510,0.416,139.0,3.0,2571.93,379.92
2026-01-02,Organic Search,Desktop,427,347,1094,0.363,169.0,8.0,7652.78,0.0
2026-11-26,Referral,Tablet,149,116,328,0.403,133.0,6.0,4033.78,300.58
2026-01-01,Organic Search,Desktop,537,449,1773,0.418,136.0,27.0,23295.17,0.0
2026-05-01,Direct,Tablet,106,85,248,0.291,114.0,4.0,4133.62,0.0
2026-03-17,Social Media,Desktop,410,331,1166,0.481,164.0,6.0,4013.68,1170.12
2026-09-28,Referral,Tablet,20,16,45,0.353,139.0,1.0,682.86,40.34
2026-09-18,Direct,Mobile,395,327,1307,0.422,61.0,20.0,15626.99,0.0
2026-06-07,Organic Search,Desktop,508,426,1577,0.385,179.0,20.0,18748.48,0.0
2026-07-30,Paid Search,Mobile,533,427,1807,0.366,132.0,15.0,10725.38,3885.46
2026-01-23,Organic Search,Desktop,674,526,1680,0.364,194.0,27.0,22642.43,0.0
2026-10-01,Direct,Tablet,116,102,286,0.314,155.0,4.0,3051.08,0.0
2026-06-22,Referral,Mobile,230,197,595,0.447,82.0,5.0,4534.69,474.0
2026-08-11,Social Media,Tablet,80,65,217,0.557,132.0,0.0,0.0,260.06
2026-10-16,Organic Search,Mobile,602,488,1504,0.362,104.0,14.0,12152.54,0.0
2026-04-11,Direct,Desktop,263,205,730,0.345,218.0,8.0,9990.49,0.0
2026-12-18,Email,Mobile,218,186,669,0.385,117.0,7.0,6595.32,257.08
2026-12-11,Direct,Desktop,312,259,856,0.373,188.0,8.0,7346.53,0.0
2026-02-15,Social Media,Desktop,274,223,576,0.493,188.0,8.0,4899.68,898.64
2026-03-29,Social Media,Desktop,322,281,855,0.568,179.0,3.0,1896.73,1176.65
2026-09-10,Organic Search,Tablet,292,263,747,0.344,133.0,6.0,4860.71,0.0
2026-04-11,Organic Search,Desktop,506,412,1760,0.316,206.0,15.0,14840.57,0.0
2026-05-07,Direct,Desktop,373,327,943,0.328,179.0,14.0,13855.82,0.0
2026-05-15,Referral,Tablet,67,58,206,0.391,177.0,0.0,0.0,134.61
2026-10-16,Paid Search,Desktop,452,353,1267,0.42,207.0,8.0,5807.73,4310.8
2026-09-01,Organic Search,Tablet,211,187,678,0.396,194.0,10.0,8721.96,0.0
2026-10-03,Social Media,Tablet,101,90,331,0.536,154.0,3.0,1521.41,325.65
2026-08-07,Direct,Tablet,107,93,357,0.327,206.0,3.0,2254.17,0.0
2026-11-11,Social Media,Mobile,433,356,939,0.539,81.0,6.0,4271.6,1211.86
2026-08-30,Email,Mobile,316,279,944,0.352,124.0,14.0,10338.04,428.36
2026-04-12,Direct,Desktop,244,190,828,0.347,230.0,4.0,3500.79,0.0
2026-08-09,Email,Tablet,79,66,271,0.33,151.0,2.0,2013.22,103.91
2026-10-30,Organic Search,Tablet,215,191,688,0.435,179.0,8.0,6392.82,0.0
2026-11-16,Paid Search,Mobile,482,429,1583,0.457,110.0,9.0,6885.74,3885.69
2026-09-19,Paid Search,Desktop,367,319,1052,0.45,152.0,9.0,7439.79,2654.33
2026-01-31,Direct,Tablet,74,65,258,0.414,154.0,2.0,1744.92,0.0
2026-03-06,Social Media,Mobile,376,318,1256,0.54,183.0,1.0,643.82,1327.68
2026-03-09,Social Media,Mobile,407,345,1110,0.558,141.0,10.0,6608.22,1417.33
2026-07-28,Email,Tablet,28,25,83,0.277,104.0,1.0,953.26,30.18
2026-03-15,Email,Tablet,93,83,262,0.278,125.0,10.0,9313.96,110.38
2026-08-07,Referral,Tablet,77,63,187,0.405,162.0,1.0,873.26,158.16
2026-12-29,Social Media,Tablet,121,110,368,0.572,189.0,2.0,1465.91,354.56
2026-02-08,Referral,Mobile,177,150,499,0.455,140.0,4.0,3013.94,306.18
2026-05-31,Organic Search,Desktop,541,437,1341,0.406,159.0,14.0,12504.28,0.0
2026-09-18,Referral,Desktop,172,134,598,0.373,164.0,2.0,1091.63,353.8
2026-04-13,Email,Tablet,81,67,171,0.382,198.0,4.0,3727.51,103.19
2026-09-25,Social Media,Mobile,405,359,972,0.608,94.0,7.0,3953.87,1339.27
2026-06-05,Social Media,Desktop,426,332,1045,0.518,194.0,8.0,4235.83,1240.26
2026-03-22,Referral,Desktop,165,142,398,0.415,184.0,4.0,3355.38,336.97
2026-11-02,Organic Search,Tablet,218,182,487,0.314,95.0,8.0,6625.01,0.0
2026-07-31,Email,Mobile,299,266,962,0.369,156.0,14.0,10975.24,389.74
2026-12-11,Paid Search,Desktop,407,321,1132,0.473,171.0,14.0,8647.6,3523.13
2026-02-18,Organic Search,Tablet,263,208,744,0.455,149.0,9.0,7272.37,0.0
2026-10-06,Social Media,Tablet,139,117,424,0.531,134.0,4.0,2537.39,412.39
2026-04-02,Social Media,Desktop,365,327,1260,0.526,213.0,5.0,3792.18,1054.07
2026-04-29,Referral,Mobile,153,138,343,0.423,119.0,6.0,4542.84,239.01
2026-09-03,Referral,Tablet,63,56,139,0.366,128.0,0.0,0.0,112.0
2026-08-17,Email,Desktop,342,304,1089,0.281,178.0,15.0,13720.4,359.91
2026-03-24,Direct,Tablet,67,60,177,0.352,181.0,4.0,3261.51,0.0
2026-07-25,Direct,Tablet,67,59,225,0.342,183.0,3.0,2858.96,0.0
2026-02-10,Email,Desktop,245,211,728,0.333,183.0,20.0,23476.97,296.56
2026-08-30,Paid Search,Mobile,535,422,1180,0.469,175.0,13.0,10994.73,4940.24
2026-02-13,Paid Search,Tablet,162,137,500,0.462,166.0,3.0,2349.96,1527.88
2026-05-26,Email,Mobile,362,326,1032,0.305,114.0,19.0,16711.36,459.64
2026-04-18,Email,Mobile,262,206,782,0.358,111.0,9.0,7413.96,268.7
2026-07-29,Social Media,Tablet,148,124,459,0.522,116.0,2.0,1570.97,449.49
2026-07-05,Paid Search,Desktop,422,362,1060,0.481,162.0,11.0,8535.19,3094.36
2026-03-03,Direct,Desktop,314,280,738,0.356,117.0,13.0,13292.63,0.0
2026-10-23,Referral,Tablet,82,68,202,0.422,186.0,1.0,813.84,165.78
2026-11-22,Referral,Desktop,105,87,254,0.378,189.0,5.0,3195.08,171.34
2026-06-16,Email,Mobile,280,226,798,0.42,123.0,13.0,12814.24,340.84
2026-05-14,Organic Search,Desktop,565,510,1784,0.351,170.0,19.0,15671.86,0.0
2026-03-07,Referral,Desktop,108,93,301,0.41,206.0,4.0,3149.34,196.11
2026-04-22,Email,Desktop,283,230,727,0.321,201.0,15.0,15572.22,306.3
2026-01-11,Direct,Mobile,315,249,668,0.305,140.0,11.0,11120.33,0.0
2026-03-26,Paid Search,Desktop,472,387,1495,0.47,140.0,14.0,12345.59,4278.47
2026-10-19,Paid Search,Desktop,406,319,1122,0.418,202.0,12.0,9128.06,2982.98
2026-02-02,Organic Search,Tablet,141,115,385,0.422,159.0,4.0,2424.67,0.0
2026-04-28,Referral,Tablet,129,109,369,0.44,158.0,1.0,768.05,242.25
2026-03-21,Social Media,Mobile,369,295,998,0.505,153.0,6.0,4711.47,1298.59
2026-02-12,Referral,Desktop,159,141,379,0.378,228.0,7.0,5442.23,299.16
2026-05-24,Direct,Mobile,298,257,696,0.49,150.0,9.0,10049.39,0.0
2026-05-14,Organic Search,Mobile,765,674,1646,0.47,136.0,25.0,20981.24,0.0
2026-12-28,Email,Tablet,20,16,60,0.297,157.0,2.0,2096.95,26.94
2026-04-13,Email,Mobile,320,252,1021,0.376,131.0,21.0,20098.9,346.94
2026-01-08,Paid Search,Tablet,127,99,337,0.44,174.0,3.0,2611.7,1194.14
2026-01-10,Referral,Mobile,176,158,501,0.44,137.0,6.0,5897.84,351.41
2026-11-22,Email,Mobile,192,157,627,0.409,123.0,8.0,7196.69,227.8
2026-04-11,Email,Tablet,40,36,102,0.375,150.0,2.0,1590.5,52.18
2026-10-19,Paid Search,Tablet,155,139,395,0.512,122.0,6.0,3811.86,1253.56
2026-05-24,Social Media,Desktop,358,289,989,0.558,173.0,2.0,1241.29,1084.85
2026-11-01,Referral,Desktop,155,122,343,0.419,177.0,3.0,2742.81,304.08
2026-08-12,Social Media,Desktop,338,306,836,0.506,174.0,11.0,5825.85,1227.65
2026-05-28,Social Media,Desktop,469,370,1520,0.45,167.0,6.0,3051.48,1623.79
2026-08-26,Social Media,Tablet,161,144,417,0.514,124.0,3.0,2134.6,441.22
2026-04-26,Paid Search,Desktop,450,403,1370,0.469,193.0,8.0,7396.49,4237.77
2026-02-06,Email,Mobile,277,242,677,0.334,91.0,16.0,15904.36,348.94
2026-04-16,Social Media,Desktop,368,307,1010,0.506,192.0,8.0,5473.22,1260.88
2026-09-25,Direct,Desktop,307,255,942,0.391,151.0,16.0,16844.41,0.0
